EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
623783,SOUTHERN QUEENS (ZONE), ,04/03/2016,300,High Wind,56.00, ,0,0,100000,0,NY,EST-5,MG,104206,Z,178,OKX,0,0,ASOS, , , , , , , , ,04/03/2016,1100, , , , ,"A wind gust up to 64 mph was measured at JFK International Airport at 533 am. In Queens, a tree was knocked down by the high winds on live wires on 34th Avenue and 147th Place. Measured sustained winds of 46 mph were reported in Jamaica at 934 am.","Deep low pressure tracked just to the east of the area.",271
623784,NORTHERN QUEENS (ZONE), ,04/03/2016,300,High Wind,56.00, ,0,0,100000,0,NY,EST-5,MG,104206,Z,176,OKX,0,0,ASOS, , , , , , , , ,04/03/2016,1000, , , , ,"A wind gust up to 53 mph was measured at LaGuardia Airport at 735 am. At JFK International Airport, a 64 mph wind gust was measured at 533 am.  In Queens, a tree was knocked down by the high winds on live wires on 34th Avenue and 147th Place. Measured sustained winds of 46 mph were reported in Jamaica at 934 am.","Deep low pressure tracked just to the east of the area.",272
653878,QUEENS CO.,ROSEDALE,07/14/2016,1537,Thunderstorm Wind,52.00, ,0,0,5000,0,NY,EST-5,EG,109184,C,81,OKX,0,0,Emergency Manager, , , ,1,SW,1,SW,ROSEDALE,07/14/2016,1537,40.6575,-73.7473,40.6575,-73.7473,"Trees and power wires were reported down on 147th Avenue between 232nd and 235th Streets.","An approaching trough of low pressure triggered a line of strong to severe storms that impacted Queens, Nassau and Westchester counties.",273
654390,QUEENS CO.,FLUSHING,07/25/2016,1529,Thunderstorm Wind,52.00, ,0,0,1500,0,NY,EST-5,EG,109263,C,81,OKX,0,0,Public, , , ,1,N,1,N,FLUSHING,07/25/2016,1529,40.7587,-73.8297,40.7587,-73.8297,"A tree was reported down across the Long Island Railroad tracks at Main Street just southeast of Flushing.","The combination of a trough of low pressure and a trough aloft produced isolated  severe storms that moved over New York City and Nassau and Rockland Counties.",274
654386,QUEENS CO.,RICHMOND HILL,07/25/2016,1606,Lightning, , ,0,0,10000,0,NY,EST-5, ,109263,C,81,OKX,0,0,Emergency Manager, , , ,1,SW,1,SW,RICHMOND HILL,07/25/2016,1606,40.6922,-73.8284,40.6922,-73.8284,"A home was struck by lightning at 94-54 118th Street just south of Richmond Hill.","The combination of a trough of low pressure and a trough aloft produced isolated  severe storms that moved over New York City and Nassau and Rockland Counties.",275
654387,QUEENS CO.,ROSEDALE,07/25/2016,1610,Lightning, , ,0,0,20000,0,NY,EST-5, ,109263,C,81,OKX,0,0,Emergency Manager, , , ,1,WSW,1,WSW,ROSEDALE,07/25/2016,1610,40.6595,-73.7509,40.6595,-73.7509,"Lightning struck a chimney of a building at the intersection of 146th Avenue and 230th Street, just west of Rosedale, causing structural damage.","The combination of a trough of low pressure and a trough aloft produced isolated  severe storms that moved over New York City and Nassau and Rockland Counties.",276
645092,QUEENS CO.,RICHMOND HILL,07/25/2016,1612,Flash Flood, , ,0,0,0,0,NY,EST-5, ,107646,C,81,OKX,0,0,Emergency Manager,Heavy Rain, , ,2,S,2,S,RICHMOND HILL,07/25/2016,1815,40.6728,-73.8254,40.6727,-73.8248,"The intersection of 133rd Avenue and 114th Place in South Ozone Park was closed due to flooding.","Showers and thunderstorms developed in a very moist environment ahead of an approaching cold front, resulting in flash flooding across portions of New York City and suburban Long Island. John F. Kennedy airport received 2.47 inches of rain.",277
645097,QUEENS CO.,WOODHAVEN,07/25/2016,1745,Flash Flood, , ,0,0,0,0,NY,EST-5, ,107646,C,81,OKX,0,0,Amateur Radio,Heavy Rain, , ,3,S,3,S,WOODHAVEN,07/25/2016,1815,40.655,-73.8396,40.6535,-73.839,"A car was stranded in high water due to flooding at 1622 Cross Bay Boulevard in Howard Beach.","Showers and thunderstorms developed in a very moist environment ahead of an approaching cold front, resulting in flash flooding across portions of New York City and suburban Long Island. John F. Kennedy airport received 2.47 inches of rain.",278
655719,SOUTHERN QUEENS (ZONE), ,08/11/2016,1500,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,109561,Z,178,OKX,0,0,ASOS, , , , , , , , ,08/11/2016,1800, , , , ,"Hot temperatures along with high humidity resulted in a heat index of 107 at JFK International Airport at 4 pm.","High pressure over the western Atlantic Ocean ushered in hot and humid air northward across the area.",279
655720,NORTHERN QUEENS (ZONE), ,08/11/2016,1500,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,109561,Z,176,OKX,0,0,ASOS, , , , , , , , ,08/11/2016,1800, , , , ,"Hot temperatures along with high humidity resulted in a heat index of 105 at LaGuardia |Airport at 5 pm.","High pressure over the western Atlantic Ocean ushered in hot and humid air northward across the area.",280
655724,NORTHERN QUEENS (ZONE), ,08/12/2016,1300,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,109562,Z,176,OKX,0,0,ASOS, , , , , , , , ,08/12/2016,1500, , , , ,"Hot temperatures along with high humidity resulted in a heat index of 105 at LaGuardia Airport at 2 pm.","High pressure over the western Atlantic Ocean ushered in hot and humid air northward across the area.",281
655732,NORTHERN QUEENS (ZONE), ,08/13/2016,1000,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,109566,Z,176,OKX,0,0,ASOS, , , , , , , , ,08/13/2016,1900, , , , ,"Hot temperatures along with high humidity resulted in a heat index of 111 at LaGuardia Airport during the afternoon.","High pressure over the western Atlantic Ocean ushered in hot and humid air northward across the area.",282
655734,SOUTHERN QUEENS (ZONE), ,08/13/2016,1100,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,109566,Z,178,OKX,0,0,ASOS, , , , , , , , ,08/13/2016,1900, , , , ,"Hot temperatures along with high humidity resulted in a heat index of 112 at JFK International Airport during the afternoon.","High pressure over the western Atlantic Ocean ushered in hot and humid air northward across the area.",283
657318,SOUTHERN QUEENS (ZONE), ,08/14/2016,1300,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,109935,Z,178,OKX,0,0,ASOS, , , , , , , , ,08/14/2016,1700, , , , ,"The combination of hot temperatures in the mid 90s, and high humidity, resulted in a heat index of up to 109 at JFK International Airport.","High pressure over the western Atlantic Ocean ushered in hot and humid air northward across the area.",284
662977,SOUTHERN QUEENS (ZONE), ,11/21/2016,400,Strong Wind,44.00, ,0,0,50000,0,NY,EST-5,MG,111139,Z,178,OKX,0,0,ASOS, , , , , , , , ,11/21/2016,600, , , , ,"The ASOS at JFK International Airport measured a wind gust to 51 mph at 5:51 am.","Strong winds occurred behind a deepening area of low pressure.",285
662978,NORTHERN QUEENS (ZONE), ,11/22/2016,800,Strong Wind,48.00, ,0,0,50000,0,NY,EST-5,MG,111142,Z,176,OKX,0,0,ASOS, , , , , , , , ,11/22/2016,1000, , , , ,"At LaGuardia Airport, a wind gust up to 55 mph was measured at 9:10 am.","Strong winds occurred behind a deepening area of low pressure.",286
662996,SOUTHERN QUEENS (ZONE), ,12/15/2016,1100,Strong Wind,44.00, ,0,0,50000,0,NY,EST-5,MG,111143,Z,178,OKX,0,0,ASOS, , , , , , , , ,12/15/2016,1300, , , , ,"At 1157 am, a wind gust to 51 mph was measured at JFK International Airport.","Strong winds occurred behind a deep area of low pressure.",287
672865,SOUTHERN QUEENS (ZONE), ,01/07/2017,900,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,112695,Z,178,OKX,0,0,Official NWS Observations, , , , , , , , ,01/07/2017,2300, , , , ,"JFK airport contract observer reported 8.2 inches of snow. Trained spotters and the public reported snowfall of 6 to 8 inches.","Low pressure developed across the southeast coast early on January 7, 2017 and deepened as it tracked off the coast. The low tracked south and east of the 40��N/70��W benchmark. Despite the low tracking this far east, the Tri-State area was located in the right entrance region of a strong upper level jet streak. This allowed for snow to expand well to the northwest of the low bringing heavy snow to Long Island and New York City and portions of the Lower Hudson Valley.",288
672864,NORTHERN QUEENS (ZONE), ,01/07/2017,900,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,112695,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,01/07/2017,2200, , , , ,"La Guardia airport contract observer reported 7 inches of snow. Trained spotters also reported snowfall between 7 and 8 inches.","Low pressure developed across the southeast coast early on January 7, 2017 and deepened as it tracked off the coast. The low tracked south and east of the 40��N/70��W benchmark. Despite the low tracking this far east, the Tri-State area was located in the right entrance region of a strong upper level jet streak. This allowed for snow to expand well to the northwest of the low bringing heavy snow to Long Island and New York City and portions of the Lower Hudson Valley.",289
676897,NORTHERN QUEENS (ZONE), ,01/23/2017,900,High Wind,37.00, ,0,0,50000,0,NY,EST-5,MS,113156,Z,176,OKX,0,0,Mesonet, , , , , , , , ,01/23/2017,1400, , , , ,"A mesonet station 2 miles north northeast of Jamaica reported a sustained wind speed of 43 mph at 1004 am. At Laguardia Airport, a gust to 50 mph was measured at 1220 pm. A mesonet station near Jackson Heights measured a wind gust to 54 mph at 116 pm.","A deep low pressure passed just south and east of Long Island.",290
676902,SOUTHERN QUEENS (ZONE), ,01/24/2017,0,High Wind,35.00, ,0,0,50000,0,NY,EST-5,MS,113156,Z,178,OKX,0,0,ASOS, , , , , , , , ,01/24/2017,200, , , , ,"At JFK International Airport, a sustained wind of 40 mph was observed at 141 am on the 24th.","A deep low pressure passed just south and east of Long Island.",291
680072,SOUTHERN QUEENS (ZONE), ,02/09/2017,400,Winter Storm, , ,0,0,0,0,NY,EST-5, ,113563,Z,178,OKX,0,0,Official NWS Observations, , , , , , , , ,02/09/2017,1845, , , , ,"JFK Airport reported 8.3 inches of snow. Amateur radio and CoCoRaHS observers also reported 8 to 11 inches of snowfall.  Winds also gusted to 48 MPH at JFK Airport at 6:31 pm.","Low pressure developed along a cold front over the Middle Atlantic early Thursday, February 9th. The low rapidly intensified as it moved off the Delmarva coast in the morning and then to the south and east of Long Island late morning into the afternoon. The low brought blizzard conditions to Long Island and portions of the Lower Hudson Valley. Heavy snow and strong winds also occurred over the New York City Metro.  ||The blizzard brought delays and cancellations to the regions transportation systems as well as numerous accidents on roadways. The Long Island Railroad had system wide delays and at least 20 trains were cancelled. Several hundred rescues were performed by police and fire departments on Long Island. ||The storm also cancelled approximately 2,000 flights at Kennedy and La Guardia Airports.",292
680073,NORTHERN QUEENS (ZONE), ,02/09/2017,400,Winter Storm, , ,0,0,0,0,NY,EST-5, ,113563,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,02/09/2017,1730, , , , ,"LaGuardia Airport reported 10 inches of snow. Amateur radio and CoCoRaHS observes reported 10 to 12 inches of snow. Winds also gusted to 44 mph at LaGuardia airport at 5:04 pm.","Low pressure developed along a cold front over the Middle Atlantic early Thursday, February 9th. The low rapidly intensified as it moved off the Delmarva coast in the morning and then to the south and east of Long Island late morning into the afternoon. The low brought blizzard conditions to Long Island and portions of the Lower Hudson Valley. Heavy snow and strong winds also occurred over the New York City Metro.  ||The blizzard brought delays and cancellations to the regions transportation systems as well as numerous accidents on roadways. The Long Island Railroad had system wide delays and at least 20 trains were cancelled. Several hundred rescues were performed by police and fire departments on Long Island. ||The storm also cancelled approximately 2,000 flights at Kennedy and La Guardia Airports.",293
676972,NORTHERN QUEENS (ZONE), ,02/13/2017,900,High Wind,53.00, ,0,0,100000,0,NY,EST-5,MG,113173,Z,176,OKX,0,0,ASOS, , , , , , , , ,02/13/2017,1300, , , , ,"At Laguardia Airport, a gust up to 61 mph was measured at 1005 am. In Flushing, a gas station awning was blown over at 173-12 Horace Harding Expressway at 930 am according to emergency managers. In Jamaica, measured sustained winds of 42 mph occurred at 1014 am at a mesonet station.","Low pressure passed to the east and rapidly deepened.",294
676976,SOUTHERN QUEENS (ZONE), ,02/13/2017,1100,High Wind,54.00, ,0,0,100000,0,NY,EST-5,MG,113173,Z,178,OKX,0,0,ASOS, , , , , , , , ,02/13/2017,1400, , , , ,"A measured gust up to 62 mph was reported at JFK International Airport at 1223 pm.","Low pressure passed to the east and rapidly deepened.",295
685162,SOUTHERN QUEENS (ZONE), ,03/02/2017,600,Strong Wind,47.00, ,0,0,30000,0,NY,EST-5,MG,114340,Z,178,OKX,0,0,ASOS, , , , , , , , ,03/02/2017,1000, , , , ,"At JFK International Airport, a wind gust up to 54 mph was observed at 831 am.","Gusty northwest winds occurred behind a strong cold front.",296
685161,NORTHERN QUEENS (ZONE), ,03/02/2017,600,Strong Wind,47.00, ,0,0,30000,0,NY,EST-5,MG,114340,Z,176,OKX,0,0,ASOS, , , , , , , , ,03/02/2017,900, , , , ,"At LaGuardia Airport, a wind gust up to 54 mph was observed at 759 am. Near Jackson Heights, a mesonet station measured a wind gust up to 50 mph at 806 am.","Gusty northwest winds occurred behind a strong cold front.",297
687494,SOUTHERN QUEENS (ZONE), ,03/14/2017,30,Winter Storm, , ,0,0,0,0,NY,EST-5, ,114609,Z,178,OKX,0,0,Public, , , , , , , , ,03/14/2017,1830, , , , ,"The public reported 7 to 9 inches of snow and sleet. A 46 mph wind gust was observed at JFK Airport at 3:58 pm. A pair of 2 story homes under construction collapsed on Beach 7th street due to strong winds.","Rapidly deepening low pressure tracked up the eastern seaboard on Tuesday March, 14 bringing blizzard conditions to portions of the Lower Hudson Valley. Heavy snow and sleet along with strong winds occurred across the New York City Metro. ||The storm cancelled numerous flights at JFK and LGA with some mass transit services suspended. ||A pair of 2 story homes under construction on Beach 7th street in Far Rockaway collapsed and numerous trees and wires were downed due to the strong winds.||Approximately 17,000 power outages resulted from the strong winds and heavy snow.",298
687493,NORTHERN QUEENS (ZONE), ,03/14/2017,30,Winter Storm, , ,0,0,0,0,NY,EST-5, ,114609,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,03/14/2017,1830, , , , ,"LaGuardia Airport reported 7.4 inches of snow and sleet. A 45 mph wind gust was observed at 2:52 pm at LaGuardia Airport.","Rapidly deepening low pressure tracked up the eastern seaboard on Tuesday March, 14 bringing blizzard conditions to portions of the Lower Hudson Valley. Heavy snow and sleet along with strong winds occurred across the New York City Metro. ||The storm cancelled numerous flights at JFK and LGA with some mass transit services suspended. ||A pair of 2 story homes under construction on Beach 7th street in Far Rockaway collapsed and numerous trees and wires were downed due to the strong winds.||Approximately 17,000 power outages resulted from the strong winds and heavy snow.",299
